code,year,stknme,FS_Combas-A001101000,FS_Combas-A001000000,FS_Combas-A002101000,FS_Combas-A002100000,FS_Combas-A002201000,FS_Combas-A002200000,FS_Combas-A002000000,FS_Combas-A003000000
000627,2000,天茂集团,104853903.67,886330517.23,156305000.0,282809074.8,9000000.0,9000000.0,291809074.8,594521442.43
000628,2000,高新发展,100715281.48,1628052808.58,473950000.0,929713447.41,107457562.36,134887722.36,1064601169.77,563451638.81
000629,2000,钒钛股份,106517601.0,7074791478.0,658920000.0,2355159426.0,583500000.0,589692206.0,2944851632.0,4129939846.0
000630,2000,铜陵有色,569116484.79,2758815829.72,248067000.0,598816525.72,205000000.0,205000000.0,803816525.72,1954999304.0
000631,2000,顺发恒业,151264608.33,1176647959.27,133023267.5,363168421.19,41184218.5,41206266.5,404374687.69,772273271.58
000632,2000,三木集团,157362845.72,1533385564.04,441918455.0,934200617.07,42590000.0,65157335.69,999357952.76,534027611.28
000633,2000,合金投资,201408094.31,1397842222.62,393073012.69,652772036.36,224420000.0,226038658.7,878810695.06,519031527.56
000635,2000,英力特,102197866.72,727940831.23,140101964.84,243507922.44,10000000.0,10090000.0,253597922.44,474342908.79
000636,2000,风华高科,842371986.44,2503666073.01,51300000.0,334521349.85,20200000.0,21178704.14,355700053.99,2147966019.02
000637,2000,茂化实华,186463291.44,563805946.29,0.0,71404933.36,0.0,0.0,71404933.36,492401012.93
000638,2000,*ST 万方,33557104.4,608619090.07,202109797.41,368584446.4,0.0,10091159.79,378675606.19,229943483.88
000639,2000,西王食品,42257403.29,189086307.43,78400000.0,109176229.22,0.0,0.0,109176229.22,79910078.21
000650,2000,仁和药业,117693009.8,651614225.14,24330000.0,101030956.42,205260000.0,205260000.0,306290956.42,345323268.72
000651,2000,格力电器,1609099412.21,5785824935.69,0.0,4133641106.51,0.0,2500000.0,4136141106.51,1649683829.18
000652,2000,泰达股份,452839936.57,1284403616.27,289580000.0,414772898.96,200000000.0,200000000.0,614772898.96,669630717.31
000653,2000,ST 九州,38348696.89,647365072.22,583512663.56,1347064807.02,36128200.0,53275390.34,1400340197.36,-752975125.14
000655,2000,金岭矿业,71266152.34,1191804020.41,160938389.36,635688023.64,139739633.76,141735778.99,777423802.63,414380217.78
000656,2000,*ST 金科,21379637.61,702137037.01,39408000.0,381044438.78,30000000.0,30000000.0,411044438.78,291092598.23
000657,2000,中钨高新,81716192.84,927481384.78,216110000.0,381504462.22,28000000.0,28000000.0,409504462.22,517976922.56
000658,2000,ST 海洋,11272337.39,368958371.71,211202955.0,358812100.29,795572.1,1625402.63,360437502.92,8520868.79
000659,2000,珠海中富,385299218.73,2107555535.4,258000000.0,562838555.05,198080852.13,198080852.13,760919407.18,1346636128.22
000660,2000,*ST 南华,61879395.72,1183719153.47,759719252.54,791797729.86,10000000.0,10450000.0,802247729.86,381471423.61
000661,2000,长春高新,84321853.0,1185921698.95,132592976.89,426964184.7,117496188.5,153096188.5,580060373.2,605861325.75
000662,2000,天夏退,27466742.08,306141703.33,111309963.0,179874263.75,7000000.0,54887254.34,234761518.09,71380185.24
000663,2000,永安林业,48250341.03,957469416.3,274065100.0,399987284.14,88274900.59,98471207.23,498458491.37,459010924.93
000665,2000,湖北广电,141454013.93,762573877.53,161582000.0,224716980.61,48514746.04,48523948.56,273240929.17,489332948.36
000666,2000,经纬纺机,1628381739.0,3673565072.0,416410000.0,1466231639.0,71290000.0,71290000.0,1537521639.0,2136043433.0
000667,2000,ST 美置,68151115.11,665812306.48,69070000.0,175539912.32,0.0,0.0,175539912.32,490272394.16
000668,2000,*ST 荣控,89942757.83,895841026.06,363000000.0,507764191.66,31333000.0,31333000.0,539097191.66,356743834.4
000669,2000,ST 金鸿,4611013.66,138755696.47,10000000.0,16675201.95,0.0,49700723.65,66375925.6,72379770.87
000670,2000,盈方微,252042535.02,1640304160.48,294320000.0,791865072.38,0.0,0.0,791865072.38,848439088.1
000671,2000,ST 阳光城,6225457.51,276694169.74,46330000.0,81743210.83,0.0,0.0,81743210.83,194950958.91
000672,2000,上峰水泥,25961078.05,364440055.67,117900000.0,234313249.34,0.0,1899041.28,236212290.62,128227765.05
000673,2000,当代退,56141603.85,481670700.53,99500000.0,155415691.55,0.0,0.0,155415691.55,326255008.98
000675,2000,ST 银山,4236456.19,645150799.73,147509500.0,418320617.07,137830000.0,146979789.72,565300406.79,79850392.94
000676,2000,智度股份,68195011.51,367234109.67,66630000.0,107134003.52,16000000.0,16000000.0,123134003.52,244100106.15
000677,2000,恒天海龙,23747975.1,663312858.28,138160000.0,278502938.24,0.0,91009411.93,369512350.17,293800508.11
000678,2000,襄阳轴承,12519159.55,971788267.15,101600000.0,225155582.71,205508294.0,205508294.0,430663876.71,541124390.44
000679,2000,大连友谊,483287584.17,1357614088.81,365500000.0,512866385.47,155000000.0,155000000.0,667866385.47,689747703.34
000680,2000,山推股份,92643675.04,1318757830.89,277410000.0,719640874.5,33349830.72,33349830.72,752990705.22,565767125.67
000681,2000,视觉中国,254809133.32,445970510.21,11200000.0,112722789.47,0.0,0.0,112722789.47,333247720.74
000682,2000,东方电子,893994460.61,1847906906.33,3000000.0,445201429.14,0.0,0.0,445201429.14,1402705477.19
000683,2000,博源化工,44637988.78,2234693507.7,321348105.0,881793372.29,357600000.0,340851957.06,1222645329.35,1012048178.35
000685,2000,中山公用,44398940.34,388008057.74,59000000.0,100229889.03,0.0,5580.0,100235469.03,287772588.71
000686,2000,东北证券,37687686.08,543423758.79,87000000.0,171409655.03,,,171409655.03,372014103.76
000687,2000,华讯退,176334588.58,1327243468.25,130000000.0,353344948.5,0.0,-80547513.75,272797434.75,1054446033.5
000688,2000,国城矿业,579645621.64,1472722601.45,397650000.0,690409965.95,249690000.0,270758189.28,961168155.23,511554446.22
000689,2000,ST 宏业,1443140.67,289576341.63,153833000.0,242035645.34,0.0,0.0,242035645.34,47540696.29
000690,2000,宝新能源,84686736.52,494779810.6,53000000.0,159794310.04,0.0,0.0,159794310.04,334985500.56
000691,2000,*ST 亚太,8134290.53,857921063.09,73713430.0,206149323.7,0.0,0.0,206149323.7,651771739.39
000692,2000,惠天热电,184277854.12,1626619767.08,118450000.0,735247150.64,66621577.58,66621577.58,801868728.22,824751038.86
000693,2000,华泽退,295812536.24,586224584.7,71600000.0,134638525.87,101000000.0,101000000.0,235638525.87,350586058.83
000695,2000,滨海能源,294330664.26,916819024.63,360600000.0,513149324.99,0.0,1908557.45,515057882.44,401761142.19
000697,2000,ST 炼石,248601017.38,1226621797.18,138027150.0,429783055.16,0.0,0.0,429783055.16,796838742.02
000698,2000,沈阳化工,161544668.42,3096507174.43,365600000.0,1183513596.49,255182258.33,214444480.25,1397958076.74,1698549097.69
000699,2000,S*ST 佳纸,13609521.89,1662388639.36,217205296.03,834461460.11,273790000.0,304240000.0,1138701460.11,523687179.25
000700,2000,模塑科技,124939194.25,646859793.47,113967150.0,209988182.68,0.0,0.0,209988182.68,436871610.79
000701,2000,厦门信达,136865388.78,953012589.24,258500000.0,409970029.25,0.0,342129.89,410312159.14,542700430.1
000702,2000,正虹科技,496712720.95,1265929819.78,241430000.0,400778530.54,0.0,2500000.0,403278530.54,862651289.24
000703,2000,恒逸石化,64596134.91,534257754.14,76439200.0,231113662.82,0.0,2586792.4,233700455.22,300557298.92
000705,2000,浙江震元,225900946.36,716328391.13,118000000.0,260465289.59,23000000.0,16583927.86,277049217.45,439279173.68
000707,2000,双环科技,118369369.29,1585930653.71,18900000.0,151414618.19,180000000.0,180000000.0,331414618.19,1254516035.52
000708,2000,中信特钢,146051397.9,3824058416.87,816470000.0,2025006140.21,230059837.56,244814507.93,2269820648.14,1554237768.73
000709,2000,河钢股份,512211651.42,10255704171.1,563400000.0,3104077624.94,1795250000.0,1795801440.4,4899879065.34,5355825105.76
000710,2000,贝瑞基因,33982698.99,332388165.41,55050000.0,115328937.45,10000000.0,10000000.0,125328937.45,207059227.96
000711,2000,*ST 京蓝,48974411.86,404741544.53,35000000.0,49767959.94,0.0,98777.89,49866737.83,354874806.7
000712,2000,锦龙股份,68128701.78,576375185.33,70230000.0,131572100.67,11259576.0,30929576.0,162501676.67,413873508.66
000713,2000,丰乐种业,82750546.32,993892393.75,129750000.0,351498550.26,3081608.29,3702857.33,355201407.59,638690986.16
000715,2000,中兴商业,38573167.36,968505097.37,55000000.0,301773638.33,88000000.0,90595876.62,392369514.95,576135582.42
000716,2000,黑芝麻,155952723.27,742622783.9,133900000.0,244766990.65,142368000.0,142796285.85,387563276.5,355059507.4
000717,2000,中南股份,153478954.99,3000610787.98,351700000.0,716880395.26,0.0,0.0,716880395.26,2283730392.72
000718,2000,苏宁环球,283603398.99,2766730062.75,488185507.93,1086995926.86,343943190.91,343943190.91,1430939117.77,1335790944.98
000719,2000,中原传媒,126576874.61,578279445.86,89240000.0,301598567.2,19390000.0,19589016.18,321187583.38,257091862.48
000720,2000,新能泰山,180936248.06,2527328403.5,337268936.99,707470282.3,446092211.24,465112093.35,1172582375.65,1354746027.85
000721,2000,西安饮食,46318401.02,489878426.77,105600000.0,163122033.97,67571490.0,69753637.49,232875671.46,257002755.31
000722,2000,湖南发展,107293559.75,1586515292.07,228200000.0,492613880.16,186083080.0,244898496.61,737512376.77,849002915.3
000723,2000,美锦能源,45204335.66,929321915.81,313500000.0,470342785.72,14800000.0,14800000.0,485142785.72,444179130.09
000725,2000,京东方A,1415667242.0,4026726235.0,745483430.0,1503442211.0,178000000.0,205906912.0,1709349123.0,2317377112.0
000726,2000,鲁泰A,616656135.18,1418552507.87,24012000.0,202437591.54,0.0,0.0,202437591.54,1216114916.33
000727,2000,冠捷科技,303680649.08,1147657977.32,127500000.0,310259001.24,0.0,0.0,310259001.24,837398976.08
000728,2000,国元证券,398887709.0,1777925118.0,300900000.0,510709714.0,180068359.0,180068359.0,690778073.0,1087147045.0
000729,2000,燕京啤酒,756229087.31,4043620348.55,35890000.0,386484585.68,45751928.27,52054514.73,438539100.41,3605081248.14
000730,2000,*ST 环保,153476601.51,1668574229.27,332580000.0,640853109.27,89291054.0,126522923.55,767376032.82,901198196.45
000731,2000,四川美丰,76337966.9,776787806.86,40000000.0,91448054.63,55100000.0,55141033.71,146589088.34,630198718.52
000732,2000,ST 泰禾,420666004.55,1065542762.48,261757141.29,471636132.99,69500000.0,91609866.85,563245999.84,502296762.64
000733,2000,振华科技,242114106.15,1861796145.8,306026500.0,561292966.75,3202046.0,4028712.67,565321679.42,1296474466.38
000735,2000,罗牛山,65635188.0,1208055017.43,117000000.0,271185846.21,216974795.72,216974795.72,488160641.93,719894375.5
000736,2000,*ST 中地,212034069.35,395500287.33,139000000.0,153341635.69,0.0,47719.05,153389354.74,242110932.59
000737,2000,北方铜业,461637043.0,3008111032.96,543416000.0,1255300189.73,183214000.0,183214000.0,1438514189.73,1569596843.23
000738,2000,航发控制,81382698.81,1950538318.51,373734442.19,872483687.67,40000000.0,40000000.0,912483687.67,1038054630.84
000739,2000,普洛药业,13620762.29,546583371.27,117010000.0,227861713.31,0.0,3594192.51,231455905.82,315127465.45
000748,2000,长城信息,173826181.05,943216030.68,49250000.0,277356093.72,20000000.0,20265197.84,297621291.56,645594739.12
000750,2000,国海证券,146174506.44,1091794601.7,201000000.0,267512010.43,9000000.0,11765844.0,279277854.43,812516747.27
000751,2000,锌业股份,228850879.13,4050437988.49,638900000.0,1369112449.45,102000000.0,102000000.0,1471112449.45,2579325539.04
000752,2000,ST 西发,42745383.73,495296656.59,111300000.0,132010310.92,34100000.0,34204834.92,166215145.84,329081510.75
000753,2000,漳州发展,107687897.81,743631987.13,102384440.0,139411465.85,0.0,5964743.03,145376208.88,598255778.25
000755,2000,山西高速,288019472.13,1303902293.97,150180000.0,271183906.58,171200000.0,173611144.64,444795051.22,859107242.75
000756,2000,新华制药,279225711.56,1362726773.12,259100000.0,433253300.43,0.0,3561500.0,436814800.43,925911972.69
000757,2000,浩物股份,122684341.15,713800001.2,139200000.0,209498310.26,29000000.0,30976693.3,240475003.56,473324997.64
000758,2000,中色股份,243605629.91,1360905361.97,50000000.0,556144553.46,0.0,0.0,556144553.46,804760808.51
000759,2000,中百集团,143403819.74,1286578784.46,221150000.0,609405639.93,107190000.0,108681124.11,718086764.04,568492020.42
000760,2000,斯太退,40486318.61,502978434.75,32684106.98,101151917.05,10072296.0,10072296.0,111224213.05,391754221.7
000761,2000,本钢板材,262329200.0,4728852728.0,202510000.0,826268422.0,464000000.0,464000000.0,1290268422.0,3438584306.0
000762,2000,西藏矿业,73185693.06,756659243.14,84902000.0,178590493.35,53000000.0,53000000.0,231590493.35,525068749.79
000763,2000,锦州石化,59159725.29,2287803870.94,293430000.0,748567641.7,5000000.0,5000000.0,753567641.7,1534236229.24
000765,2000,*ST 华信,18687420.74,582093738.28,210100000.0,347897153.13,0.0,0.0,347897153.13,234196585.15
000766,2000,通化金马,657803639.88,2257839315.69,619529000.0,1177756684.49,3200000.0,3200000.0,1180956684.49,1076882631.2
000767,2000,晋控电力,339236761.94,4843562897.48,0.0,823321155.11,2472548625.36,2519141660.16,3342462815.27,1501100082.21
000768,2000,中航西飞,821152443.37,2696261513.88,391117540.0,706598533.94,0.0,0.0,706598533.94,1989662979.94
000769,2000,*ST 大菲,47285747.84,803723960.35,148500000.0,292242888.77,23800000.0,23800000.0,316042888.77,487681071.58
000776,2000,广发证券,12116465.98,757506421.11,39000000.0,294356738.14,36000000.0,57813313.72,352170051.86,405336369.25
000777,2000,中核科技,45548890.34,439920095.26,43000000.0,130139887.17,22547432.71,22547432.71,152687319.88,287232775.38
000778,2000,新兴铸管,611279352.53,3063985731.36,179860000.0,1177649079.67,0.0,98371836.82,1276020916.49,1787964814.87
000779,2000,甘咨询,178392831.37,868850849.97,19000000.0,137266519.46,0.0,0.0,137266519.46,731584330.51
000780,2000,ST 平能,267110441.95,1602194914.1,202300000.0,342836679.88,155000000.0,263894009.69,606730689.57,995464224.53
000782,2000,恒申新材,175876570.72,1639294719.39,356489464.0,555599755.49,155000000.0,155000000.0,710599755.49,928694963.9
000783,2000,长江证券,38949547.03,3111010562.4,196000000.0,1211389328.63,33000000.0,33000000.0,1244389328.63,1866621233.77
000785,2000,居然智家,144340189.5,1496567736.23,307900000.0,769107524.96,150835000.0,150835000.0,919942524.96,576625211.27
000786,2000,北新建材,263792407.22,1782452786.27,315000000.0,443917809.22,96000000.0,96000000.0,539917809.22,1242534977.05
000787,2000,*ST 创智,138442463.11,663442495.3,80350000.0,189215931.26,20100000.0,20250000.0,209465931.26,453976564.04
000788,2000,北大医药,11970579.32,956092231.8,164310000.0,451751915.43,68600000.0,137019161.49,588771076.92,367321154.88
000789,2000,万年青,163604744.23,861622576.06,48000000.0,152983504.96,60000000.0,60000000.0,212983504.96,648639071.1
000790,2000,华神科技,76604893.27,438697450.48,95000000.0,137416271.54,30000000.0,30000000.0,167416271.54,271281178.94
000791,2000,甘肃能源,237606250.09,549253835.21,140000000.0,181449701.86,0.0,0.0,181449701.86,367804133.35
000792,2000,盐湖股份,55185420.77,882064499.94,0.0,247221340.74,0.0,0.0,247221340.74,634843159.2
000793,2000,ST 华闻,542575959.09,1855271965.24,145000000.0,283502388.07,325029767.5,430594767.5,714097155.57,1141174809.67
000795,2000,英洛华,282802729.83,1141306227.29,181520000.0,326888615.0,6213535.85,8760555.06,335649170.06,805657057.23
000796,2000,凯撒旅业,38660507.39,1037805240.51,172510000.0,336080967.22,36510000.0,44038045.67,380119012.89,657686227.62
000797,2000,中国武夷,591872401.95,3148654857.96,989057668.46,1602882989.36,221735249.4,222347065.38,1825230054.74,1323424803.22
000798,2000,中水渔业,196966093.71,1094380981.97,47000000.0,124913597.2,0.0,0.0,124913597.2,969467384.77
000799,2000,酒鬼酒,181286953.28,1829064817.11,69360000.0,311521097.57,190000000.0,193574685.53,505095783.1,1323969034.01
000800,2000,一汽解放,2343977646.07,6740701084.7,510000000.0,1848370828.27,0.0,7485428.41,1855856256.68,4884844828.02
000801,2000,四川九洲,17428691.1,245650394.75,35130000.0,69813339.48,40279.49,-2750581.07,67062758.41,178587636.34
000802,2000,北京文化,111767266.16,953096047.63,92750000.0,394663177.92,145000000.0,145863827.15,540527005.07,412569042.56
000803,2000,山高环能,5869083.74,278925682.38,51980000.0,121366696.74,1120000.0,10993959.8,132360656.54,146565025.84
000805,2000,*ST 炎黄,60301205.21,183231691.27,38980000.0,109302935.93,0.0,0.0,109302935.93,73928755.34
000806,2000,银河退,90477915.45,882736576.51,302000000.0,400293424.94,92634145.07,101485570.36,501778995.3,380957581.21
000807,2000,云铝股份,203798284.03,2287439157.79,194200000.0,540091308.1,1032000000.0,1032000000.0,1572091308.1,715347849.69
000809,2000,和展能源,38819755.9,509405397.69,54420000.0,247976386.89,18001315.21,18547421.0,266523807.89,242881589.8
000810,2000,创维数字,6895195.26,331382094.85,86900000.0,151085738.06,11000000.0,11000000.0,162085738.06,169296356.79
000811,2000,冰轮环境,37877332.03,598400625.39,89830000.0,309191828.66,13800000.0,18997660.9,328189489.56,270211135.83
000812,2000,陕西金叶,173866671.34,692475212.31,198000000.0,285908013.91,0.0,0.0,285908013.91,406567198.4
000813,2000,德展健康,91684399.55,1357317588.7,431354283.19,619721810.38,90000000.0,87501804.16,707223614.54,650093974.16
000815,2000,美利云,119875175.93,1072371368.78,86430000.0,257273665.27,262010000.0,262010000.0,519283665.27,553087703.51
000816,2000,智慧农业,209981479.58,1929477835.51,113930000.0,604014715.95,36800000.0,35704775.5,639719491.45,1289758344.06
000817,2000,辽油退市,100168532.13,2770969219.01,0.0,302903203.22,0.0,114192398.79,417095602.01,2353873617.0
000818,2000,航锦科技,133544737.34,2535236695.97,40000000.0,272414817.2,1282989754.22,1286871772.19,1559286589.39,975950106.58
000819,2000,岳阳兴长,97365857.76,392316425.79,0.0,32526338.23,0.0,0.0,32526338.23,359790087.56
000820,2000,*ST 节能,309974901.57,1116471141.38,227629303.0,429939642.15,190895215.83,191087950.83,621027592.98,495443548.4
000821,2000,京山轻机,121492141.1,1193187342.69,800000.0,291757261.11,90000000.0,90000000.0,381757261.11,811430081.58
000822,2000,山东海化,224035217.49,2312710409.35,423323870.0,919602826.77,193091171.0,193106171.0,1112708997.77,1200001411.58
000823,2000,超声电子,337156027.55,1404402147.56,153178680.0,340199863.63,71121240.0,98668323.45,438868187.08,965533960.48
