code,year,stknme,FS_Combas-A001101000,FS_Combas-A001000000,FS_Combas-A002000000,FS_Combas-A002100000,FS_Combas-A002200000,FS_Combas-A002101000,FS_Combas-A002201000,FS_Combas-A003000000,FS_Comins-B002000000,Shrcr1,Shrhfd5,listing_year
600725.0,2020,云维股份,155433727.13,434185103.28,117067764.36,111963184.54,5104579.82,,,317117338.92,16034423.54,28.9872,0.087204,1996.0
600726.0,2020,华电能源,1478165789.54,22723956365.43,21913146571.91,10201792674.73,11711353897.18,5256533029.11,10097231352.9,810809793.52,-1169019374.46,44.8028,0.200962,1996.0
600727.0,2020,鲁北化工,1083529846.21,4566915919.92,1686962645.44,1496015093.09,190947552.35,,100000000,2879953274.48,315394717.69,34.2367,0.119773,1996.0
600728.0,2020,佳都科技,1502600066.44,10457456595.48,4959249627.99,4765427807.58,193821820.41,281247072.22,9010450,5498206967.49,79747049.55,9.5622,0.01724,1996.0
600729.0,2020,重庆百货,5152336342.02,16808452803.36,9718911079.19,9399949208.18,318961871.01,1166589483.92,,7089541724.17,1050962418.56,54.4098,0.298669,1996.0
600730.0,2020,中国高科,302460871.8,2298289270.38,322104308.49,82823036.92,239281271.57,,,1976184961.89,31516032.81,20.0259,0.040413,1996.0
600731.0,2020,湖南海利,798875784.21,2970194278.53,1397333728.72,757748661.59,639585067.13,274600000,323600000,1572860549.81,300655059.15,23.5005,0.059502,1996.0
600732.0,2020,爱旭股份,1254711684.25,12701957035.14,6868123171.31,4812775935.63,2055347235.68,1152595500,978811167.04,5833833863.83,806217463.86,31.905,0.183631,1996.0
600733.0,2020,北汽蓝谷,3969664355.55,43625748639.34,32242210012.86,21770826409.85,10471383603.01,7566802314.21,2861799820.99,11383538626.48,-6476399870.37,29.5742,0.098002,1996.0
600734.0,2020,实达集团,64367002.05,2110789269.72,3273557580.09,3199051797.45,74505782.64,1696295015.7,,-1162768310.37,-591051697.25,36.709,0.145761,1996.0
600735.0,2020,新华锦,330283075.71,1312292666.67,287428202.94,265342207.4,22085995.54,32107257.38,2948654.25,1024864463.73,84654363.87,49.3447,0.243808,1996.0
600736.0,2020,苏州高新,4069578544.92,54590181241.52,39121954287.34,22467114352.97,16654839934.37,50077833.33,10632455000,15468226954.18,374931726.35,43.7938,0.192456,1996.0
600737.0,2020,中粮糖业,974124924.84,17526531622.04,8350837204.81,6954466306.17,1396370898.64,1639824324.47,,9175694417.23,557826280.21,50.7298,0.259202,1996.0
600738.0,2020,丽尚国潮,597822737.75,3345214270.34,1660445344.74,1178400978.41,482044366.33,100172944.44,480000000,1684768925.6,86661524.18,36.2906,0.1748,1996.0
600739.0,2020,辽宁成大,2124261608.66,39157616275.98,14151380251.83,9596786086.22,4554594165.61,2820144310,,25006236024.15,2513330971.57,15.2973,0.044513,1996.0
600740.0,2020,山西焦化,4257271964.72,21407133467.31,9789781696.92,9175566429.64,614215267.28,2010101358.9,210000000,11617351770.39,1007653698.35,51.1419,0.267779,1996.0
600741.0,2020,华域汽车,36251178516.75,150435959594.19,92247819855.97,84712579144.04,7535240711.93,6093790378.52,2725871647.34,58188139738.22,6978084049.14,58.3198,0.345397,1996.0
600742.0,2020,一汽富维,4236357696.13,17913129435.45,10003680625.48,9665201193.42,338479432.06,40000000,30000000,7909448809.97,969238745.03,16.3204,0.054178,1996.0
600743.0,2020,华远地产,7569885404.62,61636712397.81,52086004639.76,40089581653.24,11996422986.52,,8878267237,9550707758.05,279838773.69,46.3997,0.226412,1996.0
600744.0,2020,华银电力,1356056941.01,18070202084.83,15108595999.26,8218475753.39,6890120245.87,3666621858.92,5219960000,2961606085.57,39131764.28,34.1803,0.168168,1996.0
600745.0,2020,闻泰科技,5751333136.13,59890549958.92,30816047135.65,21477761249.05,9338285886.6,450000000,7804698475.05,29074502823.27,2459606006.08,12.3658,0.037755,1996.0
600746.0,2020,江苏索普,192806122.38,3565152588.04,617768367.74,576400958.04,41367409.7,200000000,,2947384220.3,231308586.66,82.7013,0.68625,1996.0
600747.0,2020,退市大控,,,,,,,,,,,,1996.0
600748.0,2020,上实发展,6683871446.16,41748076039.81,29182451276.55,18869761554.59,10312689721.96,2752994417.45,8545013604.36,12565624763.26,493964324.49,48.5988,0.241805,1996.0
600749.0,2020,西藏旅游,471559475.74,1367733636.77,332704661.82,315318226.16,17386435.66,59063097.22,16626019.07,1035028974.95,5833242.06,13.1832,0.058185,1996.0
600750.0,2020,江中药业,1099964160.49,4923573835.05,672273995.31,601487609.74,70786385.57,,,4251299839.74,490323230.45,43.0272,0.185894,1996.0
600751.0,2020,海航科技,10400953000,121656052000,114924914000,105752805000,9172109000,890697000,1215839000,6731138000,-11803793000,20.7636,0.071721,1996.0
600752.0,2020,*ST 哈慈,,,,,,,,,,,,1996.0
600753.0,2020,*ST 庚星,102604138.13,597615730.42,340474574.2,340474574.2,,73120000,,257141156.22,25234293.71,32.0,0.110312,1996.0
600754.0,2020,锦江酒店,6793091362.79,38636562063.46,24930541136.31,7816966062.95,17113575073.36,1016085319.5,14540076203.12,13706020927.15,239897718.31,50.3172,0.256886,1994.0
600755.0,2020,厦门国贸,12438339362.3,113415874138.65,78553257076.52,63823327605,14729929471.52,11323178850.26,10477998136.84,34862617062.13,2906914097.26,38.7658,0.15059,1996.0
600756.0,2020,浪潮软件,1223186329.11,3853754996.59,1729751635.19,1721518884.22,8232750.97,,,2124003361.4,-86149501.2,19.0933,0.036806,1996.0
600757.0,2020,长江传媒,2360929905.49,10945092263,3014820649.25,2887476793.79,127343855.46,10000000,,7930271613.75,810831725.21,56.4575,0.319502,1996.0
600758.0,2020,辽宁能源,2776546490.32,15134487699.9,10172276124.93,8673990640.25,1498285484.68,5546910761.12,757052498.52,4962211574.97,-467540712.12,24.0541,0.093706,1996.0
600759.0,2020,洲际油气,124141607.57,14195676482.48,8577945135.02,4490115240.05,4087829894.97,2243054596.05,1098989851.28,5617731347.46,245292687.73,25.548,0.074279,1996.0
600760.0,2020,中航沈飞,12632214954.18,32853080760.29,22017720073.45,21443865160.03,573854913.42,,,10835360686.84,1483666911.9,70.036,0.491799,1996.0
600761.0,2020,安徽合力,2230216742.76,9770570377.16,3786316855.99,2943620678.26,842696177.73,5005763.89,700000000,5984253521.17,834300688.08,37.9673,0.148916,1996.0
600762.0,2020,S*ST 金荔,,,,,,,,,,,,1996.0
600763.0,2020,通策医疗,674089953.56,3064401785.36,716016706.49,458581804.83,257434901.66,,225266131.11,2348385078.87,544961624.38,33.755,0.118326,1996.0
600764.0,2020,中国海防,2339155195.25,9462736708.05,2633750319.33,2386825938.39,246924380.94,334600000,154351475.2,6828986388.72,747971201.63,46.3016,0.228284,1996.0
600765.0,2020,中航重机,3052435760.65,15666335776.58,8494971295.65,6053755522.91,2441215772.74,1107000000,2099573566.64,7171364480.93,426214974.67,24.4093,0.070527,1996.0
600766.0,2020,退市园城,3038336.63,138336293.73,82963074.85,82963074.85,,,,55373218.88,-15425708.97,28.828,0.084351,1996.0
600767.0,2020,退市运盛,45344768.65,333318673.01,105693362.74,87205454.35,18487908.39,1009018,,227625310.27,10187059.7,24.3336,0.059789,1996.0
600768.0,2020,宁波富邦,104801162.3,402100328.32,136036286.12,135480679.81,555606.31,16272580.73,,266064042.2,1448069.49,37.2494,0.140275,1996.0
600769.0,2020,祥龙电业,19739682.05,154487582.94,94083170.88,91088598.08,2994572.8,,,60404412.06,5288175.37,20.0789,0.044673,1996.0
600770.0,2020,综艺股份,1108493345.38,6059686717.47,982985210.57,646356502.73,336628707.84,259326597.78,90000000,5076701506.9,228469989.04,25.6889,0.100161,1996.0
600771.0,2020,广誉远,393671975.59,3471931997.68,1728064505.1,1671816715.05,56247790.05,299800000,26000000,1743867492.58,8514086.1,12.8236,0.026859,1996.0
600772.0,2020,S*ST 龙昌,,,,,,,,,,,,1996.0
600773.0,2020,西藏城投,1290846507.35,14518379179.32,10936694985.4,5687126944.99,5249568040.41,300386161.11,4306082406.23,3581684193.92,106479572.61,47.778,0.229051,1996.0
600774.0,2020,汉商集团,329401130.66,3247673152.04,2412926964.55,1914818904.96,498108059.59,662000000,441400000,834746187.49,43670260.85,35.0056,0.20087,1996.0
600775.0,2020,南京熊猫,1315726827.97,6001947699.44,2255567638.78,2215834102.61,39733536.17,,,3746380060.66,117781200.59,26.9489,0.13285,1996.0
600776.0,2020,东方通信,571218033.58,4036821064.06,806803846.21,801841512.97,4962333.24,,,3230017217.85,105863450.32,43.4407,0.189133,1996.0
600777.0,2020,ST 新潮,831314948.03,22729928962.75,10301861926.47,1660442266.34,8641419660.13,,,12428067036.28,-2656256623.8,6.3869,0.013797,1996.0
600778.0,2020,友好集团,428141125.75,4335347242.39,3692385924.25,3284130055.14,408255869.11,437559915.27,221100000,642961318.14,-280146663.88,25.0,0.06785,1996.0
600779.0,2020,水井坊,1329979925.76,4366764633.84,2230778263.74,2216106737.44,14671526.3,,,2135986370.1,731325826.89,39.7179,0.218179,1996.0
600780.0,2020,通宝能源,1433531625.38,8273607247.33,2654899396.71,1756761459,898137937.71,100085416.67,245500000,5618707850.62,297204509.82,57.332,0.330146,1996.0
600781.0,2020,退市辅仁,49932667.22,10917421093.41,6903090166.47,5680871703.97,1222218462.5,2266441215.22,392690000,4014330926.94,-1331232826.3,32.3248,0.1189,1996.0
600782.0,2020,新钢股份,4524632931.63,52217493400.72,28071552271.34,27155720361.27,915831910.07,3395991176.08,700000000,24145941129.38,2746210886.32,38.1688,0.183359,1996.0
600783.0,2020,鲁信创投,250830704.1,6377998481.74,2564941842.4,332154498.6,2232787343.8,,305642963.89,3813056639.34,338203474.21,69.5715,0.484045,1996.0
600784.0,2020,鲁银投资,417209616.52,4689921269.17,2943222972.19,2717096579.26,226126392.93,1691519977.59,163753933.4,1746698296.98,176800330.39,23.73,0.059687,1996.0
600785.0,2020,新华百货,847091381.24,6227604654.48,4003614531.15,3779621491.96,223993039.19,1072490681.65,168040000,2223990123.33,19466798.36,36.1521,0.219099,1997.0
600786.0,2020,东方锅炉,,,,,,,,,,,,1996.0
600787.0,2020,中储股份,1649166799.39,21142798734.89,8960451743.06,7497941792.23,1462509950.83,1086451399.04,418600000,12182346991.83,534853865,45.7399,0.235152,1997.0
600788.0,2020,*ST 达曼,,,,,,,,,,,,1996.0
600789.0,2020,鲁抗医药,647687332.19,7272824836.06,3913554693.04,3126499886.21,787054806.83,1559832427.39,550953929.07,3359270143.02,233484994.5,21.1191,0.046142,1997.0
600790.0,2020,轻纺城,802676686.23,9501733998.99,3687374333.73,3387770326.66,299604007.07,,,5814359665.26,404945542.84,37.7518,0.144779,1997.0
600791.0,2020,京能置业,1132865568.93,18183723530.7,14366140088.64,8261607269.57,6104532819.07,,5139166453.72,3817583442.06,-73185575.53,45.2622,0.205059,1997.0
600792.0,2020,云煤能源,510449453.82,5286362113.34,1793568282.24,1663986137.28,129582144.96,523000000,,3492793831.1,65944983.71,60.1906,0.373144,1997.0
600793.0,2020,宜宾纸业,322212886.11,3250748971.36,2650747901,1573671465.81,1077076435.19,1097750000,1032250000,600001070.36,-99564636.08,44.8653,0.229249,1997.0
600794.0,2020,保税科技,810693355.86,3408671669.42,925158584.36,511076445.2,414082139.16,200215694.44,,2483513085.06,234040663.19,35.6818,0.127465,1997.0
600795.0,2020,国电电力,9426990221.84,357337353571.36,238799707077.72,98823590564.39,139976116513.33,32224461125.6,117201180203.48,118537646493.64,7707170912.62,45.9976,0.218459,1997.0
600796.0,2020,钱江生化,165312765.39,1160355218.33,474737544.76,338887826.32,135849718.44,23030512.49,45074112.5,685617673.57,8103591.84,33.3039,0.111079,1997.0
600797.0,2020,浙大网新,1039139982.1,6349554871.4,1975288765.36,1851650424.89,123638340.47,334409288.85,99198197.92,4374266106.04,99489183.41,10.1933,0.015093,1997.0
600798.0,2020,宁波海运,671263285.39,7119634136.55,2242030596.75,643541035.45,1598489561.3,184669898.81,1566642300,4877603539.8,262386394.61,31.1095,0.115224,1997.0
600799.0,2020,*ST 龙科,,,,,,,,,,,,1997.0
600800.0,2020,渤海化学,868811813.74,4722196586.44,1948881087.56,1943404292.84,5476794.72,1363659524.33,,2773315498.88,185469604.72,32.9853,0.140161,1993.0
600801.0,2020,华新水泥,8641612847,43928509151,18188570653,11602596811,6585973842,625000000,3504279973,25739938498,6173593183,39.8523,0.187486,1994.0
600802.0,2020,福建水泥,454656671.96,4509478545.75,2719369514.77,2514999339.11,204370175.66,1362361349.76,,1790109030.98,303688847.09,28.7826,0.08388,1994.0
600803.0,2020,新奥股份,12628670000,109523850000,74252050000,51054850000,23197200000,9605120000,4718040000,35271800000,7833070000,52.7168,0.307013,1994.0
600804.0,2020,*ST 鹏博,1113191123.11,11703188777.84,10856479785.65,7589028449.42,3267451336.23,1306625460.6,2762734.01,846708992.19,142415413.03,8.031,0.011238,1994.0
600805.0,2020,悦达投资,1384276575.13,10469016022.06,5000083335.87,4288771214.2,711312121.67,1969550000,569000000,5468932686.19,-1360697449.27,31.9953,0.104366,1994.0
600806.0,2020,退市昆机,,,,,,,,,,,,1993.0
600807.0,2020,济高发展,385112274.73,4706558963.2,4057577669.65,2678228408.89,1379349260.76,19146185.55,23550000,648981293.55,-809955012.83,16.7742,0.039867,1994.0
600808.0,2020,马钢股份,5346108774,80711141782,48099955817,43197228140,4902727677,12584935187,3536364338,32611185965,2577979107,45.5345,0.258011,1993.0
600809.0,2020,山西汾酒,4606714042.74,19778534913.06,9713598177.81,9629334958.82,84263218.99,,,10064936735.25,3115861803.03,56.5609,0.334212,1994.0
600810.0,2020,神马股份,6640146202.13,20078984692.28,14525127073.4,10648890941.58,3876236131.82,5877018144.51,3414586252.9,5553857618.88,382305617.7,65.1714,0.424953,1994.0
600811.0,2020,*ST 东方,5172183688.77,46895791760.79,25514332213.83,17245121716.33,8269210497.5,6938816135.53,3757082000,21381459546.96,233532750.66,16.391,0.046757,1994.0
600812.0,2020,华北制药,4907510588.71,23931716749.91,16876151195.01,11753326122.54,5122825072.47,6825624792.05,4617834948.2,7055565554.9,104477151.66,25.3299,0.103648,1994.0
600813.0,2020,ST 鞍一工,,,,,,,,,,,,1994.0
600814.0,2020,杭州解百,3169113315.01,6311726147.99,2537458041.43,2523233340.45,14224700.98,,,3774268106.56,470162702.8,68.2613,0.466062,1994.0
600815.0,2020,厦工股份,444281941.88,3473665980.94,1950826695.48,1155734672.04,795092023.44,70080513.88,560980279.9,1522839285.46,52943993,41.4177,0.182143,1994.0
600816.0,2020,建元信托,630055988.94,19932118143.3,18331531691.34,16020046650.1,2311485041.24,,,1600586451.96,-6738516475.48,52.4384,0.277667,1994.0
600817.0,2020,宇通重工,1619140659.34,4288342013.25,2417930715.01,2062365719.62,355564995.39,,,1870411298.24,342878047.13,56.4361,0.330834,1994.0
600818.0,2020,中路股份,157221270.6,954386311.94,304257211.81,242599505.46,61657706.35,80113839.82,,650129100.13,83390896.98,38.8761,0.152378,1993.0
600819.0,2020,耀皮玻璃,699846165.54,6975997707.33,2600903544.5,2140212177.58,460691366.92,620714059.8,,4375094162.83,165572815.31,30.8336,0.128931,1993.0
600820.0,2020,隧道股份,16959521625.71,109386082835.45,84172105652.55,59579610726.98,24592494925.57,7549540186.65,19875119552.31,25213977182.9,2306775403.67,30.4926,0.111186,1994.0
600821.0,2020,金开新能,1041127211.15,14321756533.84,10890691272.63,2367528347.16,8523162925.47,,8517234831.42,3431065261.21,214281570.99,19.9752,0.066751,1994.0
600822.0,2020,上海物贸,889238569.34,2192205414.78,1349227625.27,1256706796.29,92520828.98,146467693.08,,842977789.51,123406162.3,48.1026,0.231466,1994.0
600823.0,2020,*ST 世茂,14353844718.89,149304753976.58,99392710089.46,75567585919.84,23825124169.62,1583671700,8539600000,49912043887.12,3248858247.03,43.7336,0.238657,1994.0
600824.0,2020,益民集团,1042842959.15,3408315371.57,745024251.06,612893180.49,132131070.57,410000000,,2663291120.51,176969754.46,39.0404,0.152866,1994.0
600825.0,2020,新华传媒,1399838472.69,3699302524.9,1292740032.29,1255668635.55,37071396.74,,,2406562492.61,-291399261.97,27.9967,0.133991,1994.0
600826.0,2020,兰生股份,1114009406.65,4561085308.44,788679416.57,714925091.18,73754325.39,,,3772405891.87,144615785.56,41.1738,0.216701,1994.0
600827.0,2020,百联股份,16167250105.83,54145443306.58,32680273335.49,23656395035.48,9023878300.01,770636018.34,1141641125.77,21465169971.09,795469200.64,47.6206,0.230082,1994.0
600828.0,2020,茂业商业,588484829.32,19246543568.04,12136697486.87,6178851747.16,5957845739.71,1004774548.11,4099310000,7109846081.17,214013331.2,80.8978,0.655616,1994.0
600829.0,2020,人民同泰,416816345.13,5995184514.45,4002883608.8,3862955680.31,139927928.49,610696193.6,,1992300905.65,144957197.46,74.8237,0.561843,1994.0
600830.0,2020,香溢融通,802888540.29,2985236137.81,302728271.31,213800511.68,88927759.63,,81558600,2682507866.5,-10691881.08,15.2628,0.041935,1994.0
600831.0,2020,ST 广网,735389322.71,8846522657.83,5051191661.11,2990738138.34,2060453522.77,660496285.72,1598758119.44,3795330996.72,49432256.38,29.2183,0.086605,1994.0
600832.0,2020,东方明珠,,,,,,,,,,,,1994.0
600833.0,2020,第一医药,509431257.61,1396255792.15,646939073.4,597330844.83,49608228.57,180111222,,749316718.75,68540922.04,44.9488,0.20462,1994.0
600834.0,2020,申通地铁,167786706.49,2845175583.15,1295366022.88,656804229.42,638561793.46,150144375,634928452.5,1549809560.27,79380264.64,58.432,0.341837,1994.0
600835.0,2020,上海机电,11815417854.15,36171791042.04,21784871683.92,21421075886.51,363795797.41,39000000,,14386919358.12,1785741637.63,48.0155,0.238654,1994.0
600836.0,2020,*ST 易连,250324357.17,1998461410.19,933957646.65,859175508.66,74782137.99,256016919.85,59750911.67,1064503763.54,265302282.45,19.6859,0.045056,1994.0
600837.0,2020,海通证券,127846510384.44,694073350684.76,525947038849,,,43367554072.81,49363002740.67,168126311835.76,12037229305.93,26.0928,0.07685,1994.0
600838.0,2020,上海九百,206367107.08,1495649251.85,122670666.74,59348459.13,63322207.61,,,1372978585.11,53383407.63,20.0,0.045656,1994.0
600839.0,2020,四川长虹,19863999730.24,78587641010.31,57391105900.32,54298391120.11,3092714780.21,16402873651.67,1662476439.3,21196535109.99,235023396.72,23.2183,0.054242,1994.0
600840.0,2020,新湖创业,,,,,,,,,,,,1994.0
600841.0,2020,动力新科,3035405486.95,9180511001.03,5175352031.38,5046512821.06,128839210.32,,,4005158969.65,227627107.5,48.0509,0.231219,1993.0
600842.0,2020,中西药业,,,,,,,,,,,,1994.0
600843.0,2020,上工申贝,1055663987.05,4676723702.52,2022679924.06,1498408606.9,524271317.16,731869613.9,210574067.68,2654043778.46,109305641.91,10.9371,0.020918,1994.0
600844.0,2020,丹化科技,147474592.27,2594547319,809428488.63,773399029.15,36029459.48,400477083.37,,1785118830.37,-472909492.75,17.7123,0.036862,1993.0
600845.0,2020,宝信软件,3822786358.46,14070448559.57,6557913325.39,6451293494.23,106619831.16,20020548.64,82712.69,7512535234.18,1360078975.63,50.1492,0.25214,1994.0
600846.0,2020,同济科技,3466776493.34,11318133979.77,7991122030.86,7863272929.24,127849101.62,1113062000,127849101.62,3327011948.91,871047850.89,23.3772,0.057542,1994.0
